,apparentTemperature,cloudCover,dewPoint,humidity,icon,ozone,precipIntensity,precipProbability,precipType,pressure,summary,temperature,time,visibility,windBearing,windSpeed
2016-12-16 04:00:00+00:00,55.82,,53.39,0.92,rain,,0.0192,0.55,rain,1004.15,Light Rain,55.82,1481860800,6.55,262.0,6.02
2016-12-16 05:00:00+00:00,52.94,,50.43,0.91,rain,,0.0232,0.58,rain,1004.79,Light Rain,52.94,1481864400,3.0,260.0,10.53
2016-12-16 06:00:00+00:00,51.94,1.0,48.54,0.88,rain,,0.0157,0.53,rain,1005.15,Light Rain,51.94,1481868000,8.57,280.0,11.3
2016-12-16 07:00:00+00:00,51.66,,46.67,0.83,clear-night,,0.0,0.0,,1005.85,Clear,51.66,1481871600,10.0,288.0,12.81
2016-12-16 08:00:00+00:00,51.81,,43.48,0.73,clear-night,,0.0,0.0,,1006.31,Clear,51.81,1481875200,10.0,279.0,15.15
2016-12-16 09:00:00+00:00,50.81,,41.96,0.72,clear-night,,0.0,0.0,,1006.85,Clear,50.81,1481878800,10.0,287.0,15.89
2016-12-16 10:00:00+00:00,50.68,,40.14,0.67,clear-night,,0.0,0.0,,1007.79,Clear,50.68,1481882400,10.0,294.0,12.46
2016-12-16 11:00:00+00:00,50.4,,39.32,0.66,clear-night,,0.0,0.0,,1008.56,Clear,50.4,1481886000,10.0,298.0,12.77
2016-12-16 12:00:00+00:00,50.22,0.52,38.74,0.65,partly-cloudy-night,,0.0,0.0,,1009.19,Partly Cloudy,50.22,1481889600,10.0,300.0,9.59
2016-12-16 13:00:00+00:00,46.03,0.31,38.08,0.64,partly-cloudy-night,,0.0,0.0,,1009.3,Partly Cloudy,49.94,1481893200,10.0,292.0,9.79
2016-12-16 14:00:00+00:00,45.09,0.31,36.93,0.62,partly-cloudy-night,,0.0,0.0,,1010.1,Partly Cloudy,49.39,1481896800,10.0,295.0,10.56
2016-12-16 15:00:00+00:00,45.15,0.31,37.85,0.65,partly-cloudy-night,,0.0,0.0,,1011.18,Partly Cloudy,49.29,1481900400,10.0,299.0,10.03
2016-12-16 16:00:00+00:00,44.93,0.31,36.68,0.62,partly-cloudy-day,,0.0,0.0,,1011.79,Partly Cloudy,49.11,1481904000,10.0,300.0,10.01
2016-12-16 17:00:00+00:00,44.95,0.31,37.0,0.61,partly-cloudy-day,,0.0,0.0,,1012.59,Partly Cloudy,49.91,1481907600,10.0,271.0,13.29
2016-12-16 18:00:00+00:00,50.49,0.31,36.55,0.59,partly-cloudy-day,,0.0,0.0,,1013.44,Partly Cloudy,50.49,1481911200,10.0,280.0,14.47
2016-12-16 19:00:00+00:00,51.39,0.31,37.22,0.58,partly-cloudy-day,,0.0,0.0,,1014.14,Partly Cloudy,51.39,1481914800,10.0,278.0,13.09
2016-12-16 20:00:00+00:00,52.15,0.31,37.78,0.58,partly-cloudy-day,,0.0,0.0,,1013.91,Partly Cloudy,52.15,1481918400,10.0,278.0,12.38
2016-12-16 21:00:00+00:00,53.02,0.24,37.91,0.56,clear-day,,0.0,0.0,,1013.84,Clear,53.02,1481922000,10.0,280.0,11.61
2016-12-16 22:00:00+00:00,52.98,0.31,38.57,0.58,partly-cloudy-day,,0.0,0.0,,1013.76,Partly Cloudy,52.98,1481925600,9.8,282.0,14.8
2016-12-16 23:00:00+00:00,52.75,0.24,38.98,0.59,clear-day,,0.0,0.0,,1014.4,Clear,52.75,1481929200,9.8,284.0,13.67
2016-12-17 00:00:00+00:00,51.87,0.24,38.99,0.61,clear-day,,0.0,0.0,,1014.76,Clear,51.87,1481932800,9.8,285.0,11.09
2016-12-17 01:00:00+00:00,50.88,0.24,37.59,0.6,clear-night,,0.0,0.0,,1015.37,Clear,50.88,1481936400,9.55,291.0,13.24
2016-12-17 02:00:00+00:00,50.05,0.31,36.67,0.6,partly-cloudy-night,,0.0,0.0,,1016.33,Partly Cloudy,50.05,1481940000,10.0,289.0,11.31
2016-12-17 03:00:00+00:00,45.2,0.31,37.02,0.61,partly-cloudy-night,,0.0,0.0,,1017.15,Partly Cloudy,49.75,1481943600,9.8,294.0,11.68
2016-12-17 04:00:00+00:00,44.22,0.31,35.64,0.6,partly-cloudy-night,,0.0,0.0,,1017.82,Partly Cloudy,49.0,1481947200,10.0,296.0,11.8
2016-12-17 05:00:00+00:00,45.01,0.19,34.63,0.59,clear-night,,0.0,0.0,,1018.58,Clear,48.23,1481950800,10.0,297.0,7.09
2016-12-17 06:00:00+00:00,44.44,0.19,34.2,0.59,clear-night,,0.0,0.0,,1019.2,Clear,47.74,1481954400,10.0,311.0,7.06
2016-12-17 07:00:00+00:00,43.46,0.0,34.1,0.61,clear-night,,0.0,0.0,,1019.97,Clear,46.78,1481958000,10.0,303.0,6.7
2016-12-17 08:00:00+00:00,43.04,0.0,34.32,0.63,clear-night,,0.0,0.0,,1020.52,Clear,46.16,1481961600,10.0,307.0,6.1
2016-12-17 09:00:00+00:00,42.09,0.0,35.3,0.67,clear-night,,0.0,0.0,,1021.03,Clear,45.49,1481965200,10.0,331.0,6.37
2016-12-17 10:00:00+00:00,41.41,0.0,36.15,0.7,clear-night,,0.0,0.0,,1021.87,Clear,45.16,1481968800,10.0,318.0,6.9
2016-12-17 11:00:00+00:00,42.17,0.0,35.05,0.68,clear-night,,0.0,0.0,,1022.5,Clear,44.88,1481972400,10.0,320.0,5.05
2016-12-17 12:00:00+00:00,41.82,0.0,34.75,0.68,clear-night,,0.0,0.0,,1022.75,Clear,44.7,1481976000,10.0,333.0,5.26
2016-12-17 13:00:00+00:00,39.65,0.0,33.1,0.67,clear-night,,0.0,0.0,,1023.15,Clear,43.5,1481979600,10.0,345.0,6.47
2016-12-17 14:00:00+00:00,40.29,0.0,34.84,0.72,clear-night,,0.0,0.0,,1023.66,Clear,43.3,1481983200,10.0,333.0,5.08
2016-12-17 15:00:00+00:00,40.27,0.24,34.95,0.75,clear-night,,0.0,0.0,,1024.37,Clear,42.29,1481986800,10.0,292.0,3.67
2016-12-17 16:00:00+00:00,42.73,0.24,36.59,0.79,clear-day,,0.0,0.0,,1025.11,Clear,42.73,1481990400,10.0,327.0,2.83
2016-12-17 17:00:00+00:00,42.64,0.24,33.01,0.63,clear-day,,0.0,0.0,,1025.76,Clear,44.83,1481994000,10.0,3.0,4.31
2016-12-17 18:00:00+00:00,42.61,0.24,29.03,0.53,clear-day,,0.0,0.0,,1026.45,Clear,45.08,1481997600,10.0,16.0,4.75
2016-12-17 19:00:00+00:00,45.5,0.24,25.91,0.44,clear-day,,0.0,0.0,,1026.56,Clear,46.59,1482001200,10.0,352.0,3.33
2016-12-17 20:00:00+00:00,46.14,0.24,26.7,0.44,clear-day,,0.0,0.0,,1025.76,Clear,47.55,1482004800,10.0,346.0,3.87
2016-12-17 21:00:00+00:00,46.8,0.24,26.18,0.42,clear-day,,0.0,0.0,,1024.95,Clear,48.21,1482008400,10.0,303.0,4.0
2016-12-17 22:00:00+00:00,47.53,0.24,27.77,0.44,clear-day,,0.0,0.0,,1024.64,Clear,48.77,1482012000,10.0,303.0,3.9
2016-12-17 23:00:00+00:00,48.35,0.24,28.95,0.46,clear-day,,0.0,0.0,,1024.84,Clear,49.08,1482015600,9.8,300.0,3.32
2016-12-18 00:00:00+00:00,48.89,0.24,30.0,0.48,clear-day,,0.0,0.0,,1024.85,Clear,48.89,1482019200,10.0,312.0,2.18
2016-12-18 01:00:00+00:00,48.5,0.24,34.76,0.59,clear-night,,0.0,0.0,,1024.89,Clear,48.5,1482022800,10.0,307.0,2.68
2016-12-18 02:00:00+00:00,45.78,0.24,35.02,0.63,clear-night,,0.0,0.0,,1024.94,Clear,46.76,1482026400,10.0,274.0,3.24
2016-12-18 03:00:00+00:00,45.96,0.12,36.16,0.66,clear-night,,0.0,0.0,,1025.29,Clear,46.87,1482030000,10.0,271.0,3.19
2016-12-18 04:00:00+00:00,45.78,0.0,37.02,0.71,clear-night,,0.0,0.0,,1025.8,Clear,45.78,1482033600,10.0,271.0,2.77
2016-12-18 05:00:00+00:00,45.54,0.0,36.07,0.69,clear-night,,0.0,0.0,,1026.31,Clear,45.54,1482037200,10.0,264.0,2.08
2016-12-18 06:00:00+00:00,43.3,0.0,34.91,0.72,clear-night,,0.0,0.0,,1026.41,Clear,43.3,1482040800,10.0,32.0,1.89
2016-12-18 07:00:00+00:00,40.13,0.0,35.84,0.74,clear-night,,0.0,0.0,,1026.79,Clear,43.65,1482044400,10.0,349.0,5.97
2016-12-18 08:00:00+00:00,42.39,0.0,35.49,0.73,clear-night,,0.0,0.0,,1026.95,Clear,43.67,1482048000,10.0,295.0,3.12
2016-12-18 09:00:00+00:00,42.9,0.0,37.03,0.8,clear-night,,0.0,0.0,,1026.54,Clear,42.9,1482051600,10.0,336.0,2.23
2016-12-18 10:00:00+00:00,37.79,0.12,36.93,0.81,clear-night,,0.0,0.0,,1026.84,Clear,42.38,1482055200,10.0,345.0,7.39
2016-12-18 11:00:00+00:00,43.36,0.0,36.6,0.77,clear-night,,0.0,0.0,,1026.79,Clear,43.36,1482058800,10.0,0.0,2.08
2016-12-18 12:00:00+00:00,40.58,0.0,27.83,0.53,clear-night,,0.0,0.0,,1026.96,Clear,43.74,1482062400,10.0,2.0,5.41
2016-12-18 13:00:00+00:00,39.15,0.0,25.05,0.49,clear-night,,0.0,0.0,,1027.18,Clear,42.74,1482066000,10.0,8.0,5.8
2016-12-18 14:00:00+00:00,38.7,0.0,24.07,0.49,clear-night,,0.0,0.0,,1027.46,Clear,42.03,1482069600,10.0,4.0,5.23
2016-12-18 15:00:00+00:00,38.41,0.12,27.99,0.59,clear-night,,0.0,0.0,,1027.84,Clear,41.3,1482073200,10.0,358.0,4.47
2016-12-18 16:00:00+00:00,37.6,0.0,25.0,0.52,clear-day,,0.0,0.0,,1028.06,Clear,41.46,1482076800,10.0,11.0,5.82
2016-12-18 17:00:00+00:00,40.12,0.0,25.46,0.5,clear-day,,0.0,0.0,,1028.65,Clear,42.79,1482080400,10.0,1.0,4.51
2016-12-18 18:00:00+00:00,40.73,0.0,22.91,0.44,clear-day,,0.0,0.0,,1029.26,Clear,43.5,1482084000,9.8,4.0,4.79
2016-12-18 19:00:00+00:00,44.96,0.0,22.39,0.4,clear-day,,0.0,0.0,,1029.09,Clear,44.96,1482087600,10.0,27.0,2.98
2016-12-18 20:00:00+00:00,46.43,0.0,22.07,0.36,clear-day,,0.0,0.0,,1027.97,Clear,47.85,1482091200,10.0,96.0,3.94
2016-12-18 21:00:00+00:00,48.45,0.24,22.51,0.36,clear-day,,0.0,0.0,,1026.98,Clear,48.45,1482094800,10.0,39.0,2.78
2016-12-18 22:00:00+00:00,49.92,0.24,22.53,0.34,clear-day,,0.0,0.0,,1026.58,Clear,49.92,1482098400,10.0,3.0,2.71
2016-12-18 23:00:00+00:00,51.98,0.24,25.34,0.35,clear-day,,0.0,0.0,,1026.31,Clear,51.98,1482102000,9.8,243.0,0.46
2016-12-19 00:00:00+00:00,50.68,0.24,22.19,0.32,clear-day,,0.0,0.0,,1026.23,Clear,50.68,1482105600,10.0,298.0,1.26
2016-12-19 01:00:00+00:00,50.46,0.24,28.02,0.42,clear-night,,0.0,0.0,,1027.16,Clear,50.46,1482109200,10.0,322.0,1.79
2016-12-19 02:00:00+00:00,49.65,0.12,32.12,0.51,clear-night,,0.0,0.0,,1027.6,Clear,49.65,1482112800,10.0,343.0,0.8
2016-12-19 03:00:00+00:00,48.43,0.0,32.22,0.52,clear-night,,0.0,0.0,,1028.56,Clear,49.05,1482116400,10.0,1.0,3.19
2016-12-19 04:00:00+00:00,45.8,0.0,37.75,0.68,clear-night,,0.0,0.0,,1028.75,Clear,47.87,1482120000,10.0,359.0,4.87
2016-12-19 05:00:00+00:00,45.32,0.0,33.3,0.58,clear-night,,0.0,0.0,,1029.26,Clear,47.53,1482123600,10.0,353.0,4.99
2016-12-19 06:00:00+00:00,42.81,0.0,33.42,0.62,clear-night,,0.0,0.0,,1029.25,Clear,45.63,1482127200,10.0,349.0,5.43
2016-12-19 07:00:00+00:00,40.28,0.0,29.51,0.57,clear-night,,0.0,0.0,,1029.48,Clear,43.91,1482130800,10.0,340.0,6.23
2016-12-19 08:00:00+00:00,40.16,0.0,30.62,0.58,clear-night,,0.0,0.0,,1029.3,Clear,44.45,1482134400,10.0,334.0,7.68
2016-12-19 09:00:00+00:00,39.25,0.0,29.22,0.56,clear-night,,0.0,0.0,,1029.06,Clear,43.96,1482138000,10.0,345.0,8.36
2016-12-19 10:00:00+00:00,38.46,0.0,33.81,0.7,clear-night,,0.0,0.0,,1029.56,Clear,42.89,1482141600,10.0,346.0,7.3
2016-12-19 11:00:00+00:00,39.48,0.0,34.85,0.75,clear-night,,0.0,0.0,,1029.22,Clear,42.07,1482145200,10.0,344.0,4.27
2016-12-19 12:00:00+00:00,36.92,0.0,34.71,0.76,clear-night,,0.0,0.0,,1029.11,Clear,41.75,1482148800,10.0,3.0,7.6
2016-12-19 13:00:00+00:00,36.48,0.0,34.5,0.75,clear-night,,0.0,0.0,,1029.48,Clear,41.89,1482152400,10.0,356.0,8.87
2016-12-19 14:00:00+00:00,36.81,0.0,34.0,0.73,clear-night,,0.0,0.0,,1029.64,Clear,41.93,1482156000,10.0,335.0,8.25
2016-12-19 15:00:00+00:00,37.4,0.24,33.19,0.71,clear-night,,0.0,0.0,,1029.99,Clear,41.93,1482159600,10.0,336.0,7.12
2016-12-19 16:00:00+00:00,39.27,0.24,35.18,0.72,clear-day,,0.0,0.0,,1030.56,Clear,43.55,1482163200,9.8,356.0,7.27
2016-12-19 17:00:00+00:00,40.73,0.24,33.51,0.65,clear-day,,0.0,0.0,,1030.91,Clear,44.48,1482166800,10.0,358.0,6.64
2016-12-19 18:00:00+00:00,46.46,0.24,32.44,0.58,clear-day,,0.0,0.0,,1031.62,Clear,46.46,1482170400,10.0,29.0,2.6
2016-12-19 19:00:00+00:00,44.12,0.24,31.95,0.56,clear-day,,0.0,0.0,,1031.18,Clear,46.93,1482174000,10.0,1.0,5.82
2016-12-19 20:00:00+00:00,47.33,0.24,28.8,0.45,clear-day,,0.0,0.0,,1029.78,Clear,48.95,1482177600,10.0,343.0,4.45
2016-12-19 21:00:00+00:00,46.72,0.24,31.18,0.48,clear-day,,0.0,0.0,,1028.93,Clear,50.0,1482181200,10.0,332.0,8.11
2016-12-19 22:00:00+00:00,51.64,0.24,31.51,0.46,clear-day,,0.0,0.0,,1028.27,Clear,51.64,1482184800,10.0,324.0,6.93
2016-12-19 23:00:00+00:00,53.18,0.24,33.84,0.48,clear-day,,0.0,0.0,,1028.19,Clear,53.18,1482188400,9.8,349.0,8.77
2016-12-20 00:00:00+00:00,52.34,0.19,31.54,0.45,clear-day,,0.0,0.0,,1027.69,Clear,52.34,1482192000,10.0,5.0,6.72
2016-12-20 01:00:00+00:00,51.55,0.0,35.09,0.53,clear-night,,0.0,0.0,,1027.36,Clear,51.55,1482195600,10.0,2.0,7.68
2016-12-20 02:00:00+00:00,51.35,0.0,35.6,0.55,clear-night,,0.0,0.0,,1027.82,Clear,51.35,1482199200,10.0,14.0,8.91
2016-12-20 03:00:00+00:00,50.24,0.0,36.69,0.6,clear-night,,0.0,0.0,,1027.81,Clear,50.24,1482202800,10.0,2.0,7.22
2016-12-20 04:00:00+00:00,48.07,0.0,34.38,0.55,clear-night,,0.0,0.0,,1027.76,Clear,49.88,1482206400,10.0,330.0,5.02
2016-12-20 05:00:00+00:00,47.94,0.0,34.81,0.58,clear-night,,0.0,0.0,,1027.63,Clear,48.98,1482210000,10.0,319.0,3.67
2016-12-20 06:00:00+00:00,44.92,0.19,34.75,0.59,clear-night,,0.0,0.0,,1027.83,Clear,48.54,1482213600,10.0,333.0,8.15
2016-12-20 07:00:00+00:00,43.68,0.0,33.18,0.58,clear-night,,0.0,0.0,,1027.99,Clear,47.16,1482217200,10.0,340.0,7.19
2016-12-20 08:00:00+00:00,41.68,0.0,32.94,0.59,clear-night,,0.0,0.0,,1027.87,Clear,46.63,1482220800,10.0,340.0,10.51
2016-12-20 09:00:00+00:00,41.19,0.0,36.31,0.68,clear-night,,0.0,0.0,,1027.62,Clear,46.3,1482224400,10.0,336.0,10.71
2016-12-20 10:00:00+00:00,42.15,0.0,36.52,0.71,clear-night,,0.0,0.0,,1027.78,Clear,45.51,1482228000,10.0,333.0,6.29
2016-12-20 11:00:00+00:00,40.76,0.0,35.24,0.67,clear-night,,0.0,0.0,,1027.86,Clear,45.39,1482231600,10.0,339.0,8.89
2016-12-20 12:00:00+00:00,40.78,0.12,35.42,0.69,clear-night,,0.0,0.0,,1027.42,Clear,45.06,1482235200,10.0,342.0,7.94
2016-12-20 13:00:00+00:00,40.37,0.0,35.62,0.69,clear-night,,0.0,0.0,,1027.1,Clear,45.04,1482238800,10.0,334.0,8.81
2016-12-20 14:00:00+00:00,40.89,0.0,35.01,0.67,clear-night,,0.0,0.0,,1027.31,Clear,45.15,1482242400,10.0,337.0,7.93
2016-12-20 15:00:00+00:00,39.53,0.0,35.64,0.7,clear-night,,0.0,0.0,,1027.61,Clear,45.01,1482246000,10.0,353.0,10.87
2016-12-20 16:00:00+00:00,40.66,0.0,35.36,0.67,clear-day,,0.0,0.0,,1027.59,Clear,45.57,1482249600,10.0,342.0,9.71
2016-12-20 17:00:00+00:00,42.49,0.0,34.24,0.62,clear-day,,0.0,0.0,,1027.69,Clear,46.5,1482253200,10.0,342.0,8.04
2016-12-20 18:00:00+00:00,42.68,0.19,31.1,0.54,clear-day,,0.0,0.0,,1027.89,Clear,47.07,1482256800,10.0,347.0,9.26
2016-12-20 19:00:00+00:00,45.28,0.0,35.15,0.6,clear-day,,0.0,0.0,,1027.02,Clear,48.59,1482260400,10.0,345.0,7.46
2016-12-20 20:00:00+00:00,50.41,0.0,36.8,0.59,clear-day,,0.0,0.0,,1025.67,Clear,50.41,1482264000,10.0,340.0,7.19
2016-12-20 21:00:00+00:00,53.3,0.0,37.5,0.55,clear-day,,0.0,0.0,,1024.54,Clear,53.3,1482267600,10.0,328.0,5.82
2016-12-20 22:00:00+00:00,53.58,0.0,37.8,0.55,clear-day,,0.0,0.0,,1023.81,Clear,53.58,1482271200,10.0,331.0,8.21
2016-12-20 23:00:00+00:00,53.38,0.0,37.03,0.54,clear-day,,0.0,0.0,,1023.2,Clear,53.38,1482274800,10.0,342.0,6.67
2016-12-21 00:00:00+00:00,53.54,0.19,38.42,0.56,clear-day,,0.0,0.0,,1023.03,Clear,53.54,1482278400,9.55,336.0,6.46
2016-12-21 01:00:00+00:00,54.02,0.0,42.45,0.65,clear-night,,0.0,0.0,,1022.87,Clear,54.02,1482282000,10.0,323.0,3.36
2016-12-21 02:00:00+00:00,53.03,,39.58,0.6,clear-night,,0.0,0.0,,1023.17,Clear,53.03,1482285600,10.0,317.0,5.1
2016-12-21 03:00:00+00:00,53.5,0.0,35.57,0.5,clear-night,,0.0,0.0,,1023.08,Clear,53.5,1482289200,10.0,357.0,7.64
2016-12-21 04:00:00+00:00,53.29,0.0,34.4,0.49,clear-night,,0.0,0.0,,1022.78,Clear,53.29,1482292800,10.0,23.0,4.02
2016-12-21 05:00:00+00:00,52.79,0.0,36.17,0.53,clear-night,,0.0,0.0,,1022.72,Clear,52.79,1482296400,10.0,358.0,2.17
2016-12-21 06:00:00+00:00,51.23,0.12,36.5,0.57,clear-night,,0.0,0.0,,1022.36,Clear,51.23,1482300000,10.0,343.0,3.37
2016-12-21 07:00:00+00:00,50.57,0.0,34.87,0.55,clear-night,,0.0,0.0,,1022.05,Clear,50.57,1482303600,10.0,9.0,2.37
2016-12-21 08:00:00+00:00,50.06,0.0,34.25,0.54,clear-night,,0.0,0.0,,1022.06,Clear,50.06,1482307200,10.0,338.0,5.58
2016-12-21 09:00:00+00:00,48.23,0.0,37.7,0.64,clear-night,,0.0,0.0,,1021.51,Clear,49.45,1482310800,10.0,348.0,4.01
2016-12-21 10:00:00+00:00,49.08,0.0,38.08,0.66,clear-night,,0.0,0.0,,1020.7,Clear,49.08,1482314400,10.0,51.0,0.94
2016-12-21 11:00:00+00:00,47.4,0.0,39.35,0.69,clear-night,,0.0,0.0,,1020.92,Clear,49.08,1482318000,10.0,25.0,4.58
2016-12-21 12:00:00+00:00,48.35,0.47,39.84,0.7,partly-cloudy-night,,0.0,0.0,,1020.48,Partly Cloudy,49.06,1482321600,10.0,335.0,3.29
2016-12-21 13:00:00+00:00,49.16,0.0,40.34,0.71,clear-night,,0.0,0.0,,1020.19,Clear,49.16,1482325200,10.0,312.0,1.9
2016-12-21 14:00:00+00:00,49.42,0.0,42.2,0.76,clear-night,,0.0,0.0,,1020.26,Clear,49.42,1482328800,10.0,342.0,2.35
2016-12-21 15:00:00+00:00,48.46,0.0,41.6,0.77,clear-night,,0.0,0.0,,1020.36,Clear,48.46,1482332400,10.0,332.0,1.82
2016-12-21 16:00:00+00:00,47.52,0.0,40.95,0.73,clear-day,,0.0,0.0,,1020.33,Clear,49.21,1482336000,10.0,345.0,4.62
2016-12-21 17:00:00+00:00,50.6,0.0,41.47,0.71,clear-day,,0.0,0.0,,1020.63,Clear,50.6,1482339600,10.0,5.0,1.7
2016-12-21 18:00:00+00:00,52.84,0.47,41.94,0.66,partly-cloudy-day,,0.0,0.0,,1020.77,Partly Cloudy,52.84,1482343200,10.0,345.0,4.53
2016-12-21 19:00:00+00:00,55.02,0.0,32.46,0.42,clear-day,,0.0,0.0,,1020.28,Clear,55.02,1482346800,10.0,12.0,3.14
2016-12-21 20:00:00+00:00,56.62,0.0,31.99,0.39,clear-day,,0.0,0.0,,1019.16,Clear,56.62,1482350400,10.0,4.0,3.5
2016-12-21 21:00:00+00:00,59.4,0.0,33.09,0.37,clear-day,,0.0,0.0,,1018.24,Clear,59.4,1482354000,10.0,39.0,5.3
2016-12-21 22:00:00+00:00,59.49,0.0,33.19,0.37,clear-day,,0.0,0.0,,1017.46,Clear,59.49,1482357600,10.0,18.0,6.92
2016-12-21 23:00:00+00:00,58.39,0.0,33.22,0.39,clear-day,,0.0,0.0,,1017.25,Clear,58.39,1482361200,10.0,352.0,5.68
2016-12-22 00:00:00+00:00,58.75,0.24,40.81,0.51,clear-day,,0.0,0.0,,1016.98,Clear,58.75,1482364800,9.8,355.0,4.3
2016-12-22 01:00:00+00:00,57.17,0.24,39.91,0.52,clear-night,,0.0,0.0,,1016.74,Clear,57.17,1482368400,10.0,334.0,4.33
2016-12-22 02:00:00+00:00,56.0,0.12,39.68,0.54,clear-night,,0.0,0.0,,1017.03,Clear,56.0,1482372000,10.0,313.0,3.85
2016-12-22 03:00:00+00:00,55.08,0.12,40.82,0.59,clear-night,,0.0,0.0,,1017.51,Clear,55.08,1482375600,10.0,289.0,2.94
2016-12-22 04:00:00+00:00,53.85,0.12,42.79,0.66,clear-night,,0.0,0.0,,1017.62,Clear,53.85,1482379200,10.0,295.0,1.47
2016-12-22 05:00:00+00:00,52.86,0.12,42.98,0.69,clear-night,,0.0,0.0,,1017.82,Clear,52.86,1482382800,10.0,324.0,3.84
2016-12-22 06:00:00+00:00,50.54,0.12,42.71,0.74,clear-night,,0.0,0.0,,1017.87,Clear,50.54,1482386400,10.0,316.0,0.9
2016-12-22 07:00:00+00:00,49.53,0.0,42.4,0.76,clear-night,,0.0,0.0,,1017.62,Clear,49.53,1482390000,10.0,312.0,2.17
2016-12-22 08:00:00+00:00,49.6,0.0,41.92,0.75,clear-night,,0.0,0.0,,1016.83,Clear,49.6,1482393600,10.0,329.0,1.5
2016-12-22 09:00:00+00:00,49.47,0.0,40.3,0.71,clear-night,,0.0,0.0,,1016.65,Clear,49.47,1482397200,10.0,347.0,2.94
2016-12-22 10:00:00+00:00,49.52,0.0,41.95,0.75,clear-night,,0.0,0.0,,1016.68,Clear,49.52,1482400800,9.64,323.0,2.49
2016-12-22 11:00:00+00:00,47.19,0.0,40.72,0.73,clear-night,,0.0,0.0,,1016.33,Clear,49.17,1482404400,10.0,308.0,5.09
2016-12-22 12:00:00+00:00,47.48,0.0,41.21,0.75,clear-night,,0.0,0.0,,1016.14,Clear,48.67,1482408000,10.0,322.0,3.8
2016-12-22 13:00:00+00:00,47.01,0.0,40.37,0.73,clear-night,,0.0,0.0,,1016.25,Clear,48.58,1482411600,10.0,326.0,4.3
2016-12-22 14:00:00+00:00,46.02,0.0,38.33,0.7,clear-night,,0.0,0.0,,1016.04,Clear,47.63,1482415200,10.0,322.0,4.15
2016-12-22 15:00:00+00:00,43.71,0.0,38.89,0.74,clear-night,,0.0,0.0,,1016.6,Clear,46.77,1482418800,9.55,333.0,6.2
2016-12-22 16:00:00+00:00,46.82,0.0,41.41,0.79,clear-day,,0.0,0.0,,1016.56,Clear,47.69,1482422400,8.87,342.0,3.26
2016-12-22 17:00:00+00:00,46.3,0.07,40.73,0.75,clear-day,,0.0,0.0,,1017.08,Clear,48.32,1482426000,8.42,348.0,4.92
2016-12-22 18:00:00+00:00,47.07,0.0,39.66,0.71,clear-day,,0.0,0.0,,1017.49,Clear,48.55,1482429600,9.1,354.0,4.17
2016-12-22 19:00:00+00:00,50.81,0.07,40.08,0.67,clear-day,,0.0,0.0,,1017.05,Clear,50.81,1482433200,8.53,12.0,2.14
2016-12-22 20:00:00+00:00,51.62,0.12,37.04,0.57,clear-day,,0.0,0.0,,1016.16,Clear,51.62,1482436800,8.87,95.0,2.04
2016-12-22 21:00:00+00:00,52.58,0.12,41.07,0.65,clear-day,,0.0,0.0,,1015.68,Clear,52.58,1482440400,9.32,332.0,1.77
2016-12-22 22:00:00+00:00,54.1,0.12,40.58,0.6,clear-day,,0.0,0.0,,1015.01,Clear,54.1,1482444000,9.8,313.0,2.17
2016-12-22 23:00:00+00:00,57.27,0.12,41.99,0.57,clear-day,,0.0,0.0,,1014.92,Clear,57.27,1482447600,9.32,246.0,4.91
2016-12-23 00:00:00+00:00,56.12,0.24,44.52,0.65,clear-day,,0.0,0.0,,1014.57,Clear,56.12,1482451200,9.32,198.0,1.57
2016-12-23 01:00:00+00:00,53.95,0.31,44.97,0.72,partly-cloudy-night,,0.0,0.0,,1015.02,Partly Cloudy,53.95,1482454800,9.55,258.0,3.95
2016-12-23 02:00:00+00:00,51.18,0.31,45.38,0.8,partly-cloudy-night,,0.0,0.0,,1015.57,Partly Cloudy,51.18,1482458400,9.8,260.0,8.0
2016-12-23 03:00:00+00:00,50.2,0.31,47.22,0.89,partly-cloudy-night,,0.0,0.0,,1015.88,Partly Cloudy,50.2,1482462000,9.1,225.0,1.09
2016-12-23 04:00:00+00:00,46.68,0.31,45.29,0.89,partly-cloudy-night,,0.0,0.0,,1016.1,Partly Cloudy,48.24,1482465600,8.87,253.0,4.22
2016-12-23 05:00:00+00:00,48.01,0.31,44.05,0.86,partly-cloudy-night,,0.0,0.0,,1015.9,Partly Cloudy,48.01,1482469200,9.1,232.0,1.94
2016-12-23 06:00:00+00:00,47.78,0.31,45.12,0.9,partly-cloudy-night,,0.0,0.0,,1015.83,Partly Cloudy,47.78,1482472800,10.0,264.0,1.93
2016-12-23 07:00:00+00:00,48.29,0.31,44.32,0.86,partly-cloudy-night,,0.0,0.0,,1015.42,Partly Cloudy,48.29,1482476400,9.2,141.0,2.98
2016-12-23 08:00:00+00:00,46.74,,42.87,0.79,clear-night,,0.0,0.0,,1014.76,Clear,49.06,1482480000,9.32,140.0,5.64
2016-12-23 09:00:00+00:00,47.09,,44.0,0.82,clear-night,,0.0,0.0,,1014.04,Clear,49.22,1482483600,8.87,144.0,5.36
2016-12-23 10:00:00+00:00,47.08,,44.47,0.83,clear-night,,0.0,0.0,,1013.08,Clear,49.41,1482487200,8.87,114.0,5.78
2016-12-23 11:00:00+00:00,46.62,,44.56,0.84,clear-night,,0.0,0.0,,1012.6,Clear,49.27,1482490800,8.87,140.0,6.35
