"hour_min","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","Label","hour","min","year_mon","month","year"
130,2528.08420410173,2716.93910970076,1849.03900087155,1663.96654299952,1454.13707804368,2706.73267523882,3462.91119900198,2863.62776801236,319.806708170353,349.412597656122,360.028724771978,12226.9846712236,13111.8001475676,12100.2567654043,1.50448177683696,68.423832906084,24.6995216878327,6177.77378472273,6995.87067925393,7009.31119683227,2697.48606282562,2749.78643663216,2446.01421142582,3.50333319107667,3.780666522185,1.90889991819887,0.517886653418407,32.1051698166844,23.2239184622635,20495.956957468,13956.7276475587,14600.4713693447,189.269365386897,2363.55234918397,2211.67268473326,11.3667211172338,34.178111589216,35.6942979092182,5364.52771999804,5735.6496584746,5572.97640435136,5076.27499837271,5421.37917371987,5264.92915690113,5183.18765543642,5723.06569797111,5662.95574354391,5781.21401665604,6309.09231797982,5212.19206787114,12.4571231545467,13.4755640199627,6029.93837727867,6708.71514811049,6391.34930365533,5325.23440904421,6402.35870768244,6664.73400607596,6537.2975710721,7219.75392279702,6971.71368299707,5536.56825005453,6012.26649983729,5612.65056803402,5918.32415527424,7658.15609266562,5717.41311414998,29018.3152718172,29559.9446777437,29112.9731472539,2648.18739366336,0,1,30,20160900,9,2016
145,2530.85634440122,2717.79231065562,1795.67532465634,1591.63201528913,1458.97849636511,2674.94942979611,3453.02925998287,2849.19874131962,319.7666503904,348.731180758878,358.967497626271,12090.7358810751,13000.9730794253,11973.6731000403,1.49235041997504,68.4297652689531,24.5772289488131,6173.03307617242,6956.02269422811,6983.12612738778,2718.1756013998,2760.88938530824,2443.53830105258,3.50333319107667,3.780666522185,1.90889991819887,0.517886653418407,31.9879557151316,23.2206846713526,20596.0665321193,14112.0974956471,14722.5064735107,179.484451548209,2292.29512840292,2150.19248338499,11.3137154409627,34.0416647296447,35.6567176818933,5133.39717854838,5471.90602322071,5347.40980251744,5032.45995334224,5329.5325377062,5216.24140597876,4706.24605021183,5246.01848795576,5139.53453748918,5746.0245448136,6285.78169948991,5213.39579386401,12.4367622990207,13.4313281885936,6076.47862874327,6787.9462467434,6486.83198811798,5324.13379028322,6429.70523274733,6677.73259548622,6698.6227289496,7319.74653374544,7024.03997721313,5457.80778455962,5901.27772623713,5534.86723768467,6025.31124294782,7734.5878070754,5676.15907280876,30012.8401405229,30342.4224956702,29429.0127181089,2642.7997200522,0,1,45,20160900,9,2016
200,2532.21172905833,2714.02536349858,1772.91192651552,1533.33285592189,1393.93786743176,2670.64375217024,3363.87051703582,2790.91977593333,319.7666503904,348.533324177933,358.933323160667,12144.0777756063,13080.123403859,12071.1484212218,1.50829094409961,68.379669223354,24.5509518220771,6141.48546766547,6948.85194987047,6944.53795572978,2692.6984206816,2741.50472873276,2418.34310926673,3.47653167375241,3.76581419812309,1.90120720674621,0.537107069803378,31.8611308709831,23.2052214825338,20567.780256076,14025.4325672647,14592.0019010282,148.270175344653,1936.37021352997,1842.28556369373,11.2569667646649,33.8860018242702,35.4309703064013,4966.6614944118,5255.45260199687,5157.53834418424,4818.34487331829,5114.2451489258,4996.32737901491,4645.46761800142,5176.89013943156,5115.16998535151,5554.1845027668,6065.1232584636,5003.48987969303,12.4116582531498,13.3752504200578,5658.19334147144,6248.74428249709,5959.42045871342,4777.6567580838,5807.38318196629,6023.30490532793,6878.34938829196,7544.121902669,7242.01595187729,5390.46628011069,5816.65461073167,5431.7249427628,5968.07377821242,7658.14206977064,5537.06513454909,26123.3425526308,26599.5230479702,25790.9780262669,2643.98144694022,0,2,0,20160900,9,2016
215,2533.86756998718,2716.43067382847,1640.88833362175,1393.15901983915,1267.23596382995,2609.68097005218,3342.77240722684,2718.49161295589,319.758465643784,348.334645385604,358.900782267111,12398.5679058149,13340.7271983469,12297.2761783829,1.51165673665723,68.2009226481067,24.4628428183707,6087.53159939289,6932.39686632013,6883.09615993982,2689.91076877178,2739.98145345053,2441.70818142382,3.34052448966472,3.74401882939891,1.87781741110854,0.605736312891035,31.5709977269223,23.1413646129323,20645.5146224004,14051.9022243798,14666.054290352,99.0644677405716,1371.0659697258,1348.76356981078,11.2195699691842,33.6474603780124,35.0897864617307,4890.73428792331,5191.76456922747,5099.17087402347,4610.66243516729,4903.05538736989,4804.0730756294,4703.08942857545,5207.15665066222,5139.42245632622,5590.13855604389,6134.38175455747,5057.85494764547,12.3937364006116,13.3418915070616,5521.05840874602,6095.46502278472,5870.30736138096,4545.15886121953,5570.41058132602,5786.98997938367,6751.91747368718,7382.61731716638,7100.66341796898,5427.89583468984,5857.92173231356,5500.4452208118,6091.41486111164,7772.13131347733,5670.26968424524,25864.9135405881,26513.3862142018,25709.4693375722,2643.98221462687,0,2,15,20160900,9,2016
230,2537.92458604618,2719.35525661922,1700.95744796769,1468.28148699342,1298.26799967454,2532.68194769973,3256.83906629809,2653.05894802531,319.1935974119,348.206174926607,356.908695068233,12526.0985134547,13486.9570703096,12373.9070073758,1.50461149469866,67.9402636379571,24.2196589321596,5976.63924370707,6827.0610937508,6659.51661675407,2664.38198323602,2719.17247450098,2414.44147135409,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,31.5709977269223,23.1413646129323,20822.6280381964,14165.3387434731,14750.2855143082,56.3455745919611,552.662775158424,628.708484039293,11.1851787546018,33.3838407050247,34.6687891727093,4660.05475585942,4934.08115071658,4883.63379720076,4446.02264078776,4704.51511962902,4624.56034776496,4399.40442694764,4955.76324218782,4824.37118787993,5514.85587673611,6013.09414740649,4957.95795260973,12.397962966504,13.340431274854,5473.00788452146,6010.1375748694,5817.91899549673,4204.19945163308,5177.57906521293,5328.2326890736,6281.39296834332,6873.40369221987,6630.63282009544,5345.58135009776,5763.7307335072,5372.48210340731,6196.24041449704,7861.09513454944,5677.6930523008,25968.0360530655,26620.1152132235,25797.3159429322,2641.36514105916,0,2,30,20160900,9,2016
245,2538.61963867209,2719.99987793,1614.06361723171,1392.79013303975,1249.25754062229,2537.47142632389,3242.55883029556,2652.15713704449,319.11353685146,348.152391086004,355.933323160667,12573.2139453124,13530.8025520791,12389.6214561609,1.48673370744654,67.804448411722,24.0984105131398,5904.542102865,6712.54725477504,6574.5075629346,2615.05975477431,2691.9559250218,2367.64962727889,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,31.560737445889,23.1413646129323,20671.3271614611,14160.4625607507,14733.1235742058,19.1227022298426,29.2117470635458,158.580736524787,11.14671285842,33.0409042146524,34.4285771009693,4674.5848548722,4978.02613199878,4902.48904269758,4464.00348198791,4729.48350857229,4665.85261149084,4311.4213913304,4843.79030517604,4730.03683268244,5476.73367485887,5949.62836235913,4929.21552381733,12.3937622367118,13.339365047894,5353.09361056738,5930.21149237659,5709.50371419171,4224.99529025596,5188.21538601391,5344.35124403216,6270.34764933254,6814.50980170304,6606.22288221591,5233.70363498258,5630.90471489809,5305.96692301456,6223.40307508729,7850.48996419349,5656.6430853954,24485.2044336017,25499.4583734891,24708.468421773,2634.9836447484,0,2,45,20160900,9,2016
300,2539.78022515211,2721.37416883713,1518.92647326162,1224.20259391069,1121.81480265301,2537.33633138031,3220.48901584247,2598.50303927973,319.269609849509,348.012142198211,355.933323160667,12574.1981358507,13535.3389279464,12387.4893576362,1.49227256155671,67.7566409471222,24.0373396258953,5792.27622938407,6649.24608398509,6455.14597222284,2559.27338975691,2642.2130696616,2276.87864203573,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,32.2304951945933,23.3453625540816,20674.9802256964,14020.4655208207,14613.3163975522,18.3709993521623,19.7299992243567,136.088388265164,11.1492955737733,32.9157472144313,34.4214934709353,4475.41864149322,4725.88738416898,4691.54874457493,4281.72084825318,4517.68993652353,4484.07505072698,4219.11257595494,4763.95705295138,4642.90768147789,5203.74208658869,5669.58501112233,4705.5550835504,12.3887033568589,13.3364533339787,5508.69485799134,6054.09534911982,5886.1445930992,4351.38232842374,5317.26980360244,5528.84384006073,6079.99827623151,6651.80601454053,6486.2584844292,5311.76756890207,5719.66516465947,5395.8100192602,6235.43255099876,7840.97546441053,5676.55961968364,23442.0356439967,24255.8844059331,23523.1746196911,2636.2056646052,0,3,0,20160900,9,2016
315,2540.49257378493,2728.21281412791,1658.09922249705,1375.0387729264,1233.34837639709,2505.86435221364,3141.99662868964,2547.26966037349,319.923476833558,348.000706447884,355.933323160667,12577.4077105031,13543.6797135367,12392.7332595464,1.46918672294238,67.6381973266518,23.9692152871109,5465.87407986144,6417.86160590342,6396.7409841586,2541.57567003033,2621.20506239162,2318.75807481564,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,32.4454301746684,23.3755973361816,20684.7459114624,14060.5588780218,14662.1684505058,16.2528177844316,19.7299992243567,133.03891723656,11.1590356021513,32.8750369220362,34.4042413287709,4348.64921115458,4581.11049669062,4569.24809217682,4271.80860093854,4535.69333387571,4473.57258192284,4252.7837118869,4781.39201063376,4662.11762776702,5308.25096761053,5781.74842230911,4780.63283243807,12.3924049970884,13.3465348413389,5329.21168253541,5895.36739488226,5716.51928927882,4273.3911724176,5265.12057725702,5460.86531684016,6129.65795939149,6740.09665825787,6484.307315809,5432.90363661007,5847.43513509129,5513.51137939456,6225.14345703176,7838.27343641575,5703.31481445356,23887.7986176296,24536.6827756152,23973.7754264408,2638.15604220938,0,3,15,20160900,9,2016
330,2543.61912380662,2743.9982969838,1413.42834790562,1238.82824689235,1128.81268581814,2479.68987901491,3063.09877007418,2511.13909016953,321.394419284238,348.389734971647,354.298978271364,12586.0299305556,13561.7898480824,12430.7607725682,1.47339283733403,67.2718152533569,23.8765673743462,5226.67236870689,6271.52228407182,6172.0547287332,2470.08032226558,2576.51594563824,2248.07805582718,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,23.012792630994,15.4617521960551,20550.6020138944,13916.0109960796,14513.7606922596,13.4425650545027,19.7299992243567,130.66081254774,11.1776056989104,32.9185520892722,34.2495371924504,4468.38233181427,4717.33113009987,4704.88087782131,4254.82610704211,4476.54305962464,4450.05776367189,4238.10405626091,4760.76034071193,4666.010106337,5367.89583930136,5859.5925509984,4847.62845024979,12.4060449430696,13.3394272126207,5555.52910264738,6117.08658108128,5935.31433132502,4535.98554050035,5529.03324462898,5730.35960313571,6569.00102105049,7155.4693497718,6932.10126112231,5556.67939615896,5966.49581488731,5611.32088921467,6223.21161241353,7867.09846354242,5711.77904161287,21808.9131602743,22353.9484977324,21928.8280512239,2646.66732747413,0,3,30,20160900,9,2016
345,2548.78244249153,2754.68758951856,1333.05551553524,1116.20572152567,1070.55445003937,2474.10564995669,3057.53914550824,2514.15369194904,321.599988810067,348.642420518504,352.248625081253,12586.0387391493,13571.930581588,12441.9274500856,1.45795548072305,66.8988617791056,23.7785298072038,5112.99738064262,5770.97000651102,5867.65288085989,2411.41209988076,2541.17212836373,2210.68040635864,3.31951986476765,3.73999990622233,1.8580932634579,0.644593302905263,5.941187957659,0.750515152216131,20532.21340278,13865.6188867029,14412.5391254178,9.27665879077286,19.7299992243567,127.333285234542,11.1850871488847,32.9487498940407,34.2659605026213,4252.8802303062,4494.36344970716,4485.65287516293,4011.40586208777,4211.88944959873,4250.03791314024,4069.46463311102,4587.5951359052,4428.2991023764,5080.79550211584,5521.95495307071,4577.19827039922,12.4135191917411,13.3401747767236,5776.60298746676,6381.71223429204,6148.4311281998,4849.31891153988,5908.35861138267,6129.84449761324,6733.44594021284,7288.52586425769,7057.05681233749,5485.78994547524,5891.08576822922,5575.90314941433,6224.23604492227,7878.08549479236,5645.02081407378,20545.9753206485,20733.0511105785,20143.2234657186,2652.73092827711,0,3,45,20160900,9,2016
400,2552.87077039956,2756.01308159749,1322.36647617772,1199.56240834144,1116.49974927276,2473.10929199229,3047.62599338149,2515.93847819036,321.599988810067,348.799988810067,352.133324177933,12607.3059201389,13613.3357269862,12469.3904513876,1.44497308861472,66.595527258982,23.7397699313753,4982.16327148458,5599.18265625058,5693.20929470538,2380.7129045955,2491.56435329875,2174.27973456488,3.26048588900094,3.6542881920604,1.76604945461831,0.630522184280584,5.87553851816522,0.720582503742779,19768.9373632807,13321.2974739498,13336.3962695204,6.78181496143316,19.718817363322,126.918405762024,11.1850043402853,32.9789153671284,34.4009838739996,4042.80778455956,4250.42268581842,4282.72112711591,4002.25776123049,4244.54613525402,4215.94511908651,3930.79364366327,4446.49578531911,4328.62589029973,5168.12530463309,5630.90970269122,4658.51055853951,12.4190174166347,13.3365341949571,6156.15948540584,6797.870588107,6535.30835991771,4988.08215115041,6046.90820936398,6278.24215766084,6703.94939615902,7282.77240912527,7035.16487141962,5574.8509686956,5997.2740443252,5660.45299940342,6204.25289496578,7878.86633897642,5675.35379557347,20980.5591715581,21427.2031955416,20820.7663465777,2655.83422905836,0,4,0,20160900,9,2016
415,2554.09560492649,2758.43327582496,1266.80068873099,1047.96344252883,1011.85210822211,2444.34446560338,3042.03086425818,2523.21200575111,322.986714070484,348.735307074504,351.86871615928,12598.8570833322,13608.0887130953,12472.31613064,1.4711710675558,66.1850783793193,23.6346311696436,4603.49214463996,5486.54895290853,5350.08377875478,2354.16248901385,2447.28757785375,2112.76179239916,3.07876346084871,3.29652250607793,1.40862706444309,0.58155345665885,6.85459290954867,1.10897527701257,19659.0963498273,13145.2971158778,13315.8893120567,5.07779890060344,19.6747879325038,126.933332350291,11.169443944304,33.2354217402124,34.5505404620693,4019.36287950324,4204.52892659513,4249.8789002822,3752.44501505534,3925.4362353516,3970.88645860476,3600.62519002261,4100.2120982532,3916.59003553631,5278.8680276152,5764.63323404984,4795.5497884112,12.4258973842198,13.328764841302,5899.96764214373,6515.31046250962,6282.67620144278,4873.72671752939,5930.80188774962,6144.40461588578,6541.46206380244,7085.8153301328,6947.55928195538,5615.79024712464,6048.18817165804,5695.91578748949,6201.25097547789,7886.29393663258,5679.76682074709,19432.4869189519,20060.4140505769,19494.5058778256,2656.46183539516,0,4,15,20160900,9,2016
430,2554.27765679282,2757.28995496993,1271.49708429136,1039.29465346023,983.081371324362,2407.32435655387,3005.29199544296,2519.8461159942,325.478105739878,349.112646755502,350.278374498038,12601.3755642351,13621.7381879218,12497.1112065949,1.51763051033034,65.5165459866058,23.4100468148233,4070.92442003056,4788.86496256553,4296.72281250042,2311.65561225054,2373.18105590829,2043.9598132325,2.942999899388,3.142999911308,1.24754328305494,0.59150664545589,6.527999858062,0.901043302814347,19647.3320724842,13118.845648864,13431.1343511161,4.26178039815753,19.64548164368,126.922336561716,11.0797119861282,33.3125811640442,34.4889583545262,3810.29897677976,3993.76967447927,4080.90962809262,3556.05411566852,3728.13680799713,3808.32035861549,3678.46114868155,4178.06187445744,4054.92973931209,5033.05332383913,5441.28409044044,4518.85468085368,12.4232975048484,13.3278421105382,5672.37306627022,6217.46748697744,6079.03603949571,4679.07070529509,5710.17907931813,5880.03491482196,6026.83707329613,6543.17997531464,6379.68942328571,5465.43737331811,5859.46309000653,5544.42539849178,6157.34843750051,7894.31031250062,5703.41297634602,18646.0609885086,19248.649957693,18723.8499956651,2660.7107530384,0,4,30,20160900,9,2016
445,2560.981199002,2756.999869792,1111.11119669604,963.454093081135,922.116157904777,2403.54348470056,2979.26454589864,2528.11711100287,325.714012179762,349.207894490416,349.866658528533,12292.3983733439,13300.7725585056,12205.6486228412,1.51914340655029,65.3341075473416,23.3529912440104,3804.01540961389,4517.80888292147,4118.66648763067,2246.40369371202,2316.33484415702,2005.44371846541,2.942999899388,3.142999911308,1.24754328305494,0.59150664545589,6.527999858062,0.901043302814347,19509.9221614629,13002.5957031187,13291.1782334989,4.26872202343527,19.6139588250058,126.979885033796,10.9822047106511,33.5373519600787,34.5653439754889,3550.39997531487,3710.5229196506,3801.04888237856,3478.85704413509,3646.42628038193,3730.99058241116,3460.57238186306,3966.11234998924,3785.42683213969,4802.25229058151,5220.057112359,4328.71695420989,12.4290484322424,13.2992504713393,5143.73711045963,5660.28540079616,5523.9120043932,4345.77394002284,5315.30296440987,5510.19630967871,6154.95003743516,6639.63487630244,6478.29180338536,5532.08517740907,5929.61539143878,5629.67794108093,6135.60877929742,7897.127708334,5713.23474934953,18172.5693175001,19042.9230099913,18519.1629839457,2670.40991102442,0,4,45,20160900,9,2016
